FID,Search_Center,tweet_id,tweet_datetime,tweet_keyword,text,user_name,user_id,to_user,to_user_id,in_reply_to_tweet_id,lang,location,geo,tweet_datetime_local,lng,lat,accuracy
3093,New_York,278503541608435712,12/11/2012 14:16,Ford Fusion,@Ford Teams Up With BASF To Cut Emissions From Ford Fusion Production http://t.co/qeAxI8Qe,marccarter01,24140163,Ford,15676492,,en,"New York, New York",,12/11/2012 9:16,-74.0059731,40.7143528,4
3094,New_York,278443349705383936,12/11/2012 10:17,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/huK2Xp1D,WrightWin,346547382,,,,en,"New York, NY",,12/11/2012 5:17,-74.0059731,40.7143528,4
3095,New_York,278440963150581760,12/11/2012 10:07,Ford Fusion,The EPA is investigating Consumer Reports' findings that the gas mileage on Ford's Fusion and C-Max wagon h... http://t.co/sxPGxhdG,MarketCurrents,15296897,,,,en,New York,,12/11/2012 5:07,-74.0059731,40.7143528,4
3096,New_York,278339665684221952,12/11/2012 3:25,Ford Fusion,"RT @The_News_DIVA: Ford Escape, Fusion recall http://t.co/gTlR2doT",formerpornstar,24186973,,,,en,NOLA,,12/10/2012 22:25,7.5710591,45.2413798,4
3097,New_York,278339134270083072,12/11/2012 3:23,Ford Fusion,"Ford Escape, Fusion recall http://t.co/gTlR2doT",The_News_DIVA,15501305,,,,en,New York City,,12/10/2012 22:23,0,0,0
3098,New_York,278299356971548673,12/11/2012 0:45,Ford Fusion,Today's PPPB News : Ford's MPG Numbers for Fusion and C-MAX Hybrids to be Scrutinized by EPA http://t.co/Xy8Qsx4L,The9percent,322910199,,,,en,Greater New York region,,12/10/2012 19:45,-73.9071614,40.743686,9
3099,New_York,278264942312955904,12/10/2012 22:28,Ford Fusion,Advanced Steel Technologies Help Ford Fusion Win Green Car of the Year Award: While the 2013 Ford Fusion is work... http://t.co/v1eBWyea,AutomotiveNews4,285596359,,,,en,New York,,12/10/2012 17:28,-74.0059731,40.7143528,4
3100,New_York,278259621309853697,12/10/2012 22:07,Ford Fusion,EPA to Review Ford Fusion and C-MAX Hybrids After Consumer Reports MPG Findings: Ford has been making a lot of ... http://t.co/KIAMzxZc,AutomotiveNews4,285596359,,,,en,New York,,12/10/2012 17:07,-74.0059731,40.7143528,4
3101,New_York,278248470530371584,12/10/2012 21:22,Ford Fusion,"RT @pm_girl: Ford announces fix for Fusion, Escape engine fire issues: A software update will address the f... http://t.co/HaAOvC9i #cars #auto #news",gricibneu,902128118,,,,en,,,12/10/2012 16:22,-69.6691186,-38.8233843,2
3102,New_York,278248344734822401,12/10/2012 21:22,Ford Fusion,"Ford announces fix for Fusion, Escape engine fire issues: A software update will address the f... http://t.co/HaAOvC9i #cars #auto #news",pm_girl,622973230,,,,en,New York,,12/10/2012 16:22,-74.0059731,40.7143528,4
3103,New_York,278228158250119169,12/10/2012 20:02,Ford Fusion,"Ford Announces Fix for Escape, Fusion Engine Fire Issues: Ford today announced a corrective action to address po... http://t.co/80mMVT4r",PureGreenCars,18425173,,,,en,New York,,12/10/2012 15:02,-74.0059731,40.7143528,4
3104,New_York,278224682950463488,12/10/2012 19:48,Ford Fusion,"Stocks Money Online Ford To Update Software On 2013 Escape, Fusion Cars To Solve Overheating... http://t.co/8al4xHdH Trading Shares Gold",ChinaWire,252621834,,,,en,Wall St.,,12/10/2012 14:48,0,0,0
3105,New_York,278224477295370240,12/10/2012 19:47,Ford Fusion,"#business Ford blames software glitch for Fusion, Escape recall http://t.co/qnz6IXXc",biz_buzz,57409241,,,,en,"New York, USA",,12/10/2012 14:47,-74.0059731,40.7143528,4
3106,New_York,278223714896732160,12/10/2012 19:44,Ford Fusion,"Ford blames coolant system for Escape, Fusion fires: A week after it announced a big recall, Ford Motor says tha... http://t.co/P0R6gGVo",AutomotiveNews4,285596359,,,,en,New York,,12/10/2012 14:44,-74.0059731,40.7143528,4
3107,New_York,278220596071002112,12/10/2012 19:32,Ford Fusion,"Ford blames software glitch for Fusion, Escape recall: A defect that raised the risk of an engine fire in Ford's... http://t.co/v874Qqa1",AutomotiveNews4,285596359,,,,en,New York,,12/10/2012 14:32,-74.0059731,40.7143528,4
3108,New_York,278219419837149186,12/10/2012 19:27,Ford Fusion,"Ford blames software glitch for Fusion, Escape recall http://t.co/ScyAnt22",fasterbiznews,419923659,,,,en,New York,,12/10/2012 14:27,-74.0059731,40.7143528,4
3109,New_York,278213071229566976,12/10/2012 19:02,Ford Fusion,"RT @ForexWire: Ford blames software glitch for Fusion, Escape recall http://t.co/m931ChEh",Scarlifa,204954588,,,,en,Boss city,,12/10/2012 14:02,0,0,0
3110,New_York,278212149275410432,12/10/2012 18:58,Ford Fusion,"Ford blames software glitch for Fusion, Escape recall http://t.co/m931ChEh",ForexWire,57481443,,,,en,"New York, NY",,12/10/2012 13:58,-74.0059731,40.7143528,4
3111,New_York,278201973302521856,12/10/2012 18:18,Ford Fusion,Ford says software update will fix fire problem: Ford will update software on 2013 Escape SUVs and Fusion cars t... http://t.co/zLhEs3PE,fasterbiznews,419923659,,,,en,New York,,12/10/2012 13:18,-74.0059731,40.7143528,4
3112,New_York,278200063480709120,12/10/2012 18:10,Ford Fusion,RT @PeterDrives: Shooting a video with the @Ford Fusion this morning http://t.co/bkG81dUm,Toriano132,224344664,,,,en,New york,,12/10/2012 13:10,-74.0059731,40.7143528,4
3113,New_York,278194629663404033,12/10/2012 17:49,Ford Fusion,#EPA to Investigate 2013 @Ford Fusion Hybrid and C-MAX Mileage Claims http://t.co/laQrmpRt,thetorquereport,26967901,,,,en,New York,,12/10/2012 12:49,-74.0059731,40.7143528,4
3114,New_York,278193766584684544,12/10/2012 17:45,Ford Fusion,"2013 Ford Fusion gets second recall in a week, this time for faulty headlamps http://t.co/STNIOTZM",pegatetv,275303383,,,,en,"??T: 40.8418099,-73.9216081",,12/10/2012 12:45,34.81035,31.198032,6
3115,New_York,278166146656657408,12/10/2012 15:55,Ford Fusion,RT @CarConnection It's Official: The 2013 @Ford Fusion is The Car Connection's Best Car To Buy 2013. http://t.co/0WTdqz1P,MikeFung,17652411,,,,en,NYC | Shanghai,,12/10/2012 10:55,-73.9457999,40.7752104,9
3116,New_York,278141570908295170,12/10/2012 14:18,Ford Fusion,"Report: EPA to investigate Ford C-Max, Fusion fuel economy: Filed under: Hybrid, Sedan, Govern... http://t.co/Bz8sVNZ8 via AutoblogGreen",Earthgarage,36428429,,,,en,"New York, NY",,12/10/2012 9:18,-74.0059731,40.7143528,4
3117,New_York,278079893663780864,12/10/2012 10:13,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/huK2Xp1D,WrightWin,346547382,,,,en,"New York, NY",,12/10/2012 5:13,-74.0059731,40.7143528,4
3118,New_York,277949746616881152,12/10/2012 1:35,Ford Fusion,Is Ford Lying About Fusion and C-Max Hybrid Fuel Economy?: Hyundai has garnered a lot of atten... http://t.co/WOHQdgQL #cars #auto #news,pm_girl,622973230,,,,en,New York,,12/9/2012 20:35,-74.0059731,40.7143528,4
3119,New_York,277908389344976897,12/9/2012 22:51,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/9kxUqvVD,gracepap,22070359,,,,en,"New York City, USA",,12/9/2012 17:51,0,0,0
3120,New_York,277892896856891392,12/9/2012 21:50,Ford Fusion,The Ford Fusion stay parked up but im not doing much #random,GBOYJAH,52113150,,,,en,"??T: 40.871222,-73.841804",,12/9/2012 16:50,34.81035,31.198032,6
3121,New_York,277826429998223360,12/9/2012 17:25,Ford Fusion,"the new ford fusion is so sexy... it's looks like a luxury vehicle... that's great rebranding strategy, lol",__FOXX,94195197,,,,en,"OH, NY",,12/9/2012 12:25,-82.907123,40.4172871,2
3122,New_York,277811683639050242,12/9/2012 16:27,Ford Fusion,Flying Fusion: Fords New Commercial Raises the Age-Old QuestionHuh? [The Ad Section] | Car and Driver Blog http://t.co/lI0Cn79d,manonmove,43352007,,,,en,NYC,,12/9/2012 11:27,-74.0059731,40.7143528,4
3123,New_York,277793562643546113,12/9/2012 15:15,Ford Fusion,Drive On: EPA reviewing Ford's gas mileage claims http://t.co/ukAtuIjp,AmericanStocks,69617557,,,,en,New York,,12/9/2012 10:15,-74.0059731,40.7143528,4
3124,New_York,277763859631181825,12/9/2012 13:17,Ford Fusion,"Drive On: EPA reviewing Ford's gas mileage claims: The claims of 47 miles a gallon, both in the city and on the ... http://t.co/LOknl1Wh",financial_team,323799245,,,,en,New York,,12/9/2012 8:17,-74.0059731,40.7143528,4
3125,New_York,277722364526092288,12/9/2012 10:32,Ford Fusion,Ford Hybrid | All-new 2013 Fusion Hybrid + | Power Elections | Ford Canada:    all-new 2013 Fusion. With the two... http://t.co/3KQCVEkd,AliceMora7,508498030,,,,en,New York,,12/9/2012 5:32,-74.0059731,40.7143528,4
3126,New_York,277722362709962752,12/9/2012 10:32,Ford Fusion,Ford Hybrid | All-new 2013 Fusion Hybrid + | Power Elections | Ford Canada:    all-new 2013 Fusion. With the two... http://t.co/jma3Zu0M,WalterHogan65,377958835,,,,en,NY,,12/9/2012 5:32,-74.0059731,40.7143528,4
3127,New_York,277509535126654978,12/8/2012 20:26,Ford Fusion,2013 Ford Fusion Sedans Recalled Over Hazardous Headlight Defect - http://t.co/erXlxEQa via @Karplod,MrAyeDee,21159536,,,,en,NYC,,12/8/2012 15:26,-74.0059731,40.7143528,4
3128,New_York,277500018666139648,12/8/2012 19:48,Ford Fusion,On Monday we woke to a recall involving the Ford Fusion and the Escape SUV for a problema: On Monday we woke to ... http://t.co/2aucQKWr,AutomotiveNews4,285596359,,,,en,New York,,12/8/2012 14:48,-74.0059731,40.7143528,4
3129,New_York,277444474064490496,12/8/2012 16:08,Ford Fusion,Ford Fusion | Ultimate Thank Cart:   Thank   Ultimate and 2013 Ford Fusion Thanks to everyone who shared their t... http://t.co/8wlRFYxZ,AliceMora7,508498030,,,,en,New York,,12/8/2012 11:08,-74.0059731,40.7143528,4
3130,New_York,277444472734900225,12/8/2012 16:08,Ford Fusion,Ford Fusion | Ultimate Thank Cart:   Thank   Ultimate and 2013 Ford Fusion Thanks to everyone who shared their t... http://t.co/NbqLIZS8,WalterHogan65,377958835,,,,en,NY,,12/8/2012 11:08,-74.0059731,40.7143528,4
3131,New_York,277397664470036480,12/8/2012 13:02,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/huK2Xp1D,WrightWin,346547382,,,,en,"New York, NY",,12/8/2012 8:02,-74.0059731,40.7143528,4
3132,New_York,277397313654235136,12/8/2012 13:00,Ford Fusion,Cabin Air Filter for FORD Fusion (2010-2011): All TYC cabin air filters are manufactured wit... http://t.co/Y7MIdL15 #discounted #onsale,Maryanne_Deckel,411292996,,,,en,"New York, USA",,12/8/2012 8:00,-74.0059731,40.7143528,4
3133,New_York,277248670850744320,12/8/2012 3:10,Ford Fusion,Another embarrassing Ford recall  http://t.co/diBt1EAJ,huffpostmoney,234373824,,,,en,"New York, NY",,12/7/2012 22:10,-74.0059731,40.7143528,4
3134,New_York,277198107505197056,12/7/2012 23:49,Ford Fusion,StarWatch Consumer | Ford Fusion recall T-Mobile to sell iPhone http://t.co/SkGxhrxx,iphone_expert,49277415,,,,en,New York City,,12/7/2012 18:49,0,0,0
3135,New_York,277170803269849090,12/7/2012 22:00,Ford Fusion,This '09 ford fusion is handling the pac coast highway like a boss #groundedtotheground,JasonCronk,95695234,,,,en,"New York, NY",,12/7/2012 17:00,-74.0059731,40.7143528,4
3136,New_York,277131341835956224,12/7/2012 19:23,Ford Fusion,Ford Fusion recalled for second time this week: This has not been a good week for the Ford Fusion. http://t.co/HcbPHO0A #cars #auto #news,pm_girl,622973230,,,,en,New York,,12/7/2012 14:23,-74.0059731,40.7143528,4
3137,New_York,277130954470993921,12/7/2012 19:22,Ford Fusion,"RT @AutomotiveNews4: Another Recall for 2013 Ford Fusion, Second in a Week's Time!: Several thousand owners of the 2013 Ford Fusion i... http://t.co/gdsaUf0F",boterocarrizosa,136872426,,,,en,,,12/7/2012 14:22,-69.6691186,-38.8233843,2
3138,New_York,277113743412969472,12/7/2012 18:13,Ford Fusion,"Another Recall for 2013 Ford Fusion, Second in a Week's Time!: Several thousand owners of the 2013 Ford Fusion i... http://t.co/gdsaUf0F",AutomotiveNews4,285596359,,,,en,New York,,12/7/2012 13:13,-74.0059731,40.7143528,4
3139,New_York,277109811089375232,12/7/2012 17:58,Ford Fusion,"Ford recalls Fusion to fix faulty headlights: DETROIT (AP)  Ford is recalling about 19,000 brand-new Fusion mid... http://t.co/7Xib8f0l",AutomotiveNews4,285596359,,,,en,New York,,12/7/2012 12:58,-74.0059731,40.7143528,4
3140,New_York,277109299409465345,12/7/2012 17:56,Ford Fusion,"Have to say, Ford Fusion has really spiffed up their YouTube channel: http://t.co/iSl0gE2W Would LOVE to see article on how that was done",EUSP,23535881,,,,en,New York City,,12/7/2012 12:56,0,0,0
3141,New_York,277104910171009024,12/7/2012 17:38,Ford Fusion,Lol @ the 2013 Ford Fusion front end/grill trying to look like an Aston Martin,jujoffer,17963964,,,,en,"NY, America",,12/7/2012 12:38,-74.0059731,40.7143528,4
3142,New_York,277093138127011843,12/7/2012 16:52,Ford Fusion,Ford Fusion and C-Max hybrid mpg claims said to be fake: Ever since fuel economy became a thin... http://t.co/qnpSUJvB #cars #auto #news,pm_girl,622973230,,,,en,New York,,12/7/2012 11:52,-74.0059731,40.7143528,4
3143,New_York,277090984586801154,12/7/2012 16:43,Ford Fusion,"Featured Car: 2010 Ford Fusion SE 4D Sedan
Only $16,490!
http://t.co/81kg6lCx",fordofqueens,289004425,,,,en,"Jamaica, Queens",,12/7/2012 11:43,-77.297508,18.109581,1
3144,New_York,277088443564187648,12/7/2012 16:33,Ford Fusion,"VA|BESPOKE Intel: Ford Fusion 2013 Recall: 19,106 Sedans Recalled For Faulty Headlamps http://t.co/3rIbtDIP http://t.co/9CMy4kSc",VA_BESPOKE,138145772,,,,en,"New York, NY",,12/7/2012 11:33,-74.0059731,40.7143528,4
3145,New_York,277086080346497024,12/7/2012 16:24,Ford Fusion,Ford recalls Fusion to fix faulty headlights http://t.co/TNZjqcF4,The_News_DIVA,15501305,,,,en,New York City,,12/7/2012 11:24,0,0,0
3146,New_York,277081876022317056,12/7/2012 16:07,Ford Fusion,Ford recalling new Fusion for faulty headlamps http://t.co/shBbAiiV,fasterbiznews,419923659,,,,en,New York,,12/7/2012 11:07,-74.0059731,40.7143528,4
3147,New_York,277077533902635009,12/7/2012 15:50,Ford Fusion,RT @huffpostmoney: Ford's embarrassing recall http://t.co/diBt1EAJ,samuel_remy,108435879,,,,en,"CD.NEZA,.BRONX NY,.HOUSTON,.",,12/7/2012 10:50,26.47315,2.831388,4
3148,New_York,277075329120604161,12/7/2012 15:41,Ford Fusion,"Ford recalling new Fusion for faulty headlamps: Ford plans to recall more than 19,000 of its new Fusion midsize ... http://t.co/lF1HVJ9z",AutomotiveNews4,285596359,,,,en,New York,,12/7/2012 10:41,-74.0059731,40.7143528,4
3149,New_York,277073451544612864,12/7/2012 15:33,Ford Fusion,RT @huffpostmoney: Ford's embarrassing recall http://t.co/diBt1EAJ,Zil33184,40521684,,,,en,"43.846532,-79.283183",,12/7/2012 10:33,0,0,0
3150,New_York,277073399229054977,12/7/2012 15:33,Ford Fusion,"Ford recalls 2013 Fusion in U.S. again: Ford is recalling 19,106 2013 Fusion sedans in the United States to repl... http://t.co/p7K2kBBN",AutomotiveNews4,285596359,,,,en,New York,,12/7/2012 10:33,-74.0059731,40.7143528,4
3151,New_York,277072041650290688,12/7/2012 15:28,Ford Fusion,RT @huffpostmoney: Ford's embarrassing recall http://t.co/diBt1EAJ,SmittenWith,21785836,,,,en,Michigan,,12/7/2012 10:28,-85.6023643,44.3148443,2
3152,New_York,277071448487645185,12/7/2012 15:25,Ford Fusion,RT @huffpostmoney: Ford's embarrassing recall http://t.co/diBt1EAJ,katdotweber,296386264,,,,en,"catalina foothills, az.",,12/7/2012 10:25,-110.9187037,32.297853,4
3153,New_York,277069544789528576,12/7/2012 15:18,Ford Fusion,"Ford Fusion Gets Its Second Recall In A Week:      Supermodels look great, but are a pain to deal with... Or so ... http://t.co/wCRGsQg9",yoauto,19126908,,,,en,"New York, NY",,12/7/2012 10:18,-74.0059731,40.7143528,4
3154,New_York,277069465101950976,12/7/2012 15:18,Ford Fusion,Ford's embarrassing recall http://t.co/diBt1EAJ,huffpostmoney,234373824,,,,en,"New York, NY",,12/7/2012 10:18,-74.0059731,40.7143528,4
3155,New_York,277061319448993792,12/7/2012 14:45,Ford Fusion,Ford (F +1.1%) plans to recall 19K new Fusion vehicles in order to fix defective headlines. Though every... http://t.co/aDjULQg4 $F,MarketCurrents,15296897,,,,en,New York,,12/7/2012 9:45,-74.0059731,40.7143528,4
3156,New_York,277011800732614656,12/7/2012 11:28,Ford Fusion,RT @MarketJane: Are you really getting the mileage you think? Consumer Reports says Ford Fusion and C-Max don't promised mileage.,WPIX,9542972,,,,en,"New York, NY",,12/7/2012 6:28,-74.0059731,40.7143528,4
3157,New_York,277010275658510336,12/7/2012 11:22,Ford Fusion,Are you really getting the mileage you think? Consumer Reports says Ford Fusion and C-Max don't promised mileage.,MarketJane,378010498,,,,en,New York City,,12/7/2012 6:22,0,0,0
3158,New_York,276999909704601602,12/7/2012 10:41,Ford Fusion,For Ford Fusion/Explorer/Expedition/F150/EDGE CAR DVD GPS Navigation Bluetooth CD8939: For Ford Fusion/Explorer/... http://t.co/z7CTFgig,GiftsAndWishes,87369696,,,,en,"New York City, NY",,12/7/2012 5:41,0,0,0
3998,Boston,276286569168637952,12/5/2012 11:27,Ford Fusion,I entered the Fusion Street Chic sweeps to win a 2013 Ford Fusion. See if it fits your style: http://t.co/mleJVthS,p777666,85441006,,,,en,"burlington,ma",,12/5/2012 6:27,-73.212072,44.4758825,4
3999,Boston,278569461697617920,12/11/2012 18:38,Ford Fusion,Ford Fusion Named 2013 #Green car of the year http://t.co/IOyTSieR @biggreenpurse @ford,groovygreenlivi,133799147,,,,en,Boston,,12/11/2012 13:38,-71.0597732,42.3584308,4
4000,Boston,278530691250143232,12/11/2012 16:04,Ford Fusion,"Ford Ready To Fix Recalled 2013 Fusion, 2013 Escape Models http://t.co/t8iGn5T1",TradeInMart,227773380,,,,en,"Boston,Ma",,12/11/2012 11:04,-71.0597732,42.3584308,4
4001,Boston,278487693711773697,12/11/2012 13:13,Ford Fusion,"EPA to review 2013 Ford Fusion, C-Max fuel economy claims http://t.co/rXn4VSM9",csmonitor,14857525,,,,en,"Boston, MA",,12/11/2012 8:13,-71.0597732,42.3584308,4
4002,Boston,278487692390572032,12/11/2012 13:13,Ford Fusion,"EPA to review 2013 Ford Fusion, C-Max fuel economy claims http://t.co/KOkPkejw",CSMecon,21191000,,,,en,Boston,,12/11/2012 8:13,-71.0597732,42.3584308,4
4003,Boston,278486966960541696,12/11/2012 13:10,Ford Fusion,Official: Ford details how it will fix recalled fire-risk 2013 Escape and Fusion models http://t.co/GrS2lPEE,TradeInMart,227773380,,,,en,"Boston,Ma",,12/11/2012 8:10,-71.0597732,42.3584308,4
4004,Boston,278301459978809344,12/11/2012 0:53,Ford Fusion,"News Summary: Ford Escape, Fusion recall http://t.co/rqGweHjX",GlobeCars,24253603,,,,en,"Boston, MA",,12/10/2012 19:53,-71.0597732,42.3584308,4
4005,Boston,278288641393033216,12/11/2012 0:02,Ford Fusion,"Ford Finds Fix to Engine Overheating Problems in 2013 Escape, Fusion  http://t.co/qlXNkZdj",aawaltera,229601389,,,,en,Boston Ma,,12/10/2012 19:02,-71.0597732,42.3584308,4
4006,Boston,278285177258668035,12/10/2012 23:48,Ford Fusion,"Fix to Engine Overheating Problems in 2013 Escape, Fusion  http://t.co/qlXNkZdj",aawaltera,229601389,,,,en,Boston Ma,,12/10/2012 18:48,-71.0597732,42.3584308,4
4007,Boston,278285011701096448,12/10/2012 23:48,Ford Fusion,"EPA to Investigate Fuel Economy Claims of Ford C-Max, Fusion Hybrid  http://t.co/kC7n5Uxl",aawaltera,229601389,,,,en,Boston Ma,,12/10/2012 18:48,-71.0597732,42.3584308,4
4008,Boston,278256157582307329,12/10/2012 21:53,Ford Fusion,"Engine Fires Ignite Ford Escape, Fusion Recalls http://t.co/9ftoU5j1",MtgMistress,39567291,,,,en,"Boston, MA",,12/10/2012 16:53,-71.0597732,42.3584308,4
4009,Boston,278253008947666944,12/10/2012 21:41,Ford Fusion,"Engine Fires Ignite Ford Escape, Fusion Recalls http://t.co/YP7BxN0E",MiltonPatch,126081100,,,,en,"Milton, MA",,12/10/2012 16:41,-79.8774042,43.5182991,4
4010,Boston,278250744426156032,12/10/2012 21:32,Ford Fusion,"Engine Fires Ignite Ford Escape, Fusion Recalls http://t.co/MotzCTUO",WeymouthMAPatch,807910268,,,,en,"Weymouth, MA",,12/10/2012 16:32,-2.457621,50.6144279,4
